exchange,symbol,date,file,increase_pct,retracement_pct,peak_bucket,label
kucoin,KOMAUSDT,2025-05-09,KOMAUSDT_2025-05-09_klines_market_ctx.csv,,,,ERROR
kucoin,KOMAUSDT,2025-05-09,KOMAUSDT_2025-05-09_klines_trades.csv,,,,ERROR
kucoin,KOMAUSDT,2025-06-28,KOMAUSDT_2025-06-28_klines.csv,1.55,0.0,,VOLATILE_CONTROL
kucoin,KPOLUSDT,2025-05-26,KPOLUSDT_2025-05-26_klines.csv,0.0,0.0,,VOLATILE_CONTROL
kucoin,KSMUSDT,2025-07-02,KSMUSDT_2025-07-02_klines.csv,1.14,0.0,,VOLATILE_CONTROL
kucoin,L3USDT,2025-05-15,L3USDT_2025-05-15_klines.csv,1.42,0.0,,VOLATILE_CONTROL
kucoin,LADYSUSDT,2025-11-11,LADYSUSDT_2025-11-11_klines.csv,2.14,0.0,,VOLATILE_CONTROL
kucoin,LAVAUSDT,2025-07-24,LAVAUSDT_2025-07-24_klines.csv,2.36,0.0,,VOLATILE_CONTROL
kucoin,LAYERUSDT,2025-07-30,LAYERUSDT_2025-07-30_klines.csv,0.05,0.0,,VOLATILE_CONTROL
kucoin,LIKEUSDT,2025-05-20,LIKEUSDT_2025-05-20_klines.csv,2.85,0.0,,VOLATILE_CONTROL
kucoin,LINGOUSDT,2025-11-17,LINGOUSDT_2025-11-17_klines.csv,0.0,0.0,,VOLATILE_CONTROL
kucoin,LINKUSDT,2025-07-05,LINKUSDT_2025-07-05_klines.csv,0.4,0.0,,VOLATILE_CONTROL
kucoin,LISTAUSDT,2025-05-15,LISTAUSDT_2025-05-15_klines.csv,1.12,0.0,,VOLATILE_CONTROL
kucoin,LKIUSDT,2025-06-19,LKIUSDT_2025-06-19_klines.csv,7.46,57.92,micro,PUMP
kucoin,LKIUSDT,2025-06-19,LKIUSDT_2025-06-19_klines_L2.csv,,,,ERROR
kucoin,LKIUSDT,2025-06-19,LKIUSDT_2025-06-19_klines_market_ctx.csv,,,,ERROR
kucoin,LKIUSDT,2025-06-19,LKIUSDT_2025-06-19_klines_trades.csv,,,,ERROR
kucoin,LMWRUSDT,2025-06-21,LMWRUSDT_2025-06-21_klines.csv,0.16,0.0,,VOLATILE_CONTROL
kucoin,LOCUSUSDT,2025-09-10,LOCUSUSDT_2025-09-10_klines.csv,0.27,0.0,,VOLATILE_CONTROL
kucoin,LOFIUSDT,2025-05-09,LOFIUSDT_2025-05-09_klines.csv,5.97,116.67,micro,PUMP
kucoin,LOFIUSDT,2025-05-09,LOFIUSDT_2025-05-09_klines_L2.csv,,,,ERROR
kucoin,LOFIUSDT,2025-05-09,LOFIUSDT_2025-05-09_klines_market_ctx.csv,,,,ERROR
kucoin,LOFIUSDT,2025-05-09,LOFIUSDT_2025-05-09_klines_trades.csv,,,,ERROR
kucoin,LOFIUSDT,2025-06-23,LOFIUSDT_2025-06-23_klines.csv,7.69,15.79,,VOLATILE_CONTROL
kucoin,LPTUSDT,2025-05-15,LPTUSDT_2025-05-15_klines.csv,1.47,0.0,,VOLATILE_CONTROL
kucoin,LQTYUSDT,2025-05-31,LQTYUSDT_2025-05-31_klines.csv,0.61,0.0,,VOLATILE_CONTROL
kucoin,LRCUSDT,2025-07-05,LRCUSDT_2025-07-05_klines.csv,0.0,0.0,,VOLATILE_CONTROL
kucoin,LRDSUSDT,2025-07-12,LRDSUSDT_2025-07-12_klines.csv,17.26,49.16,small,PUMP
kucoin,LRDSUSDT,2025-07-12,LRDSUSDT_2025-07-12_klines_L2.csv,,,,ERROR
kucoin,LRDSUSDT,2025-07-12,LRDSUSDT_2025-07-12_klines_market_ctx.csv,,,,ERROR
kucoin,LRDSUSDT,2025-07-12,LRDSUSDT_2025-07-12_klines_trades.csv,,,,ERROR
kucoin,LSKUSDT,2025-07-02,LSKUSDT_2025-07-02_klines.csv,0.28,0.0,,VOLATILE_CONTROL
kucoin,LUMIAUSDT,2025-06-23,LUMIAUSDT_2025-06-23_klines.csv,1.96,0.0,,VOLATILE_CONTROL
kucoin,LUNAUSDT,2025-11-18,LUNAUSDT_2025-11-18_klines.csv,1.04,0.0,,VOLATILE_CONTROL
kucoin,LUNCUSDT,2025-11-18,LUNCUSDT_2025-11-18_klines.csv,0.32,0.0,,VOLATILE_CONTROL
kucoin,LVVAUSDT,2025-06-23,LVVAUSDT_2025-06-23_klines.csv,0.0,0.0,,VOLATILE_CONTROL
kucoin,LYXUSDT,2025-07-01,LYXUSDT_2025-07-01_klines.csv,0.0,0.0,,VOLATILE_CONTROL
kucoin,MAGICUSDT,2025-06-06,MAGICUSDT_2025-06-06_klines.csv,0.66,0.0,,VOLATILE_CONTROL
kucoin,MAJORUSDT,2025-05-16,MAJORUSDT_2025-05-16_klines.csv,2.67,0.0,,VOLATILE_CONTROL
kucoin,MANAUSDT,2025-07-01,MANAUSDT_2025-07-01_klines.csv,0.79,0.0,,VOLATILE_CONTROL
kucoin,MANUSDT,2025-06-22,MANUSDT_2025-06-22_klines.csv,5.56,28.19,,VOLATILE_CONTROL
kucoin,MAPOUSDT,2025-05-27,MAPOUSDT_2025-05-27_klines.csv,0.84,0.0,,VOLATILE_CONTROL
kucoin,MARS4USDT,2025-05-15,MARS4USDT_2025-05-15_klines.csv,0.5,0.0,,VOLATILE_CONTROL
kucoin,MASKUSDT,2025-05-11,MASKUSDT_2025-05-11_klines.csv,15.01,77.91,small,PUMP
kucoin,MASKUSDT,2025-05-11,MASKUSDT_2025-05-11_klines_L2.csv,,,,ERROR
kucoin,MASKUSDT,2025-05-11,MASKUSDT_2025-05-11_klines_market_ctx.csv,,,,ERROR
kucoin,MASKUSDT,2025-05-11,MASKUSDT_2025-05-11_klines_trades.csv,,,,ERROR
kucoin,MAVIAUSDT,2025-06-27,MAVIAUSDT_2025-06-27_klines.csv,1.98,0.0,,VOLATILE_CONTROL
kucoin,MAVUSDT,2025-06-13,MAVUSDT_2025-06-13_klines.csv,0.0,0.0,,VOLATILE_CONTROL
kucoin,MBLUSDT,2025-09-21,MBLUSDT_2025-09-21_klines.csv,0.14,0.0,,VOLATILE_CONTROL
kucoin,MELANIAUSDT,2025-07-09,MELANIAUSDT_2025-07-09_klines.csv,0.55,0.0,,VOLATILE_CONTROL
kucoin,MEMEFIUSDT,2025-06-13,MEMEFIUSDT_2025-06-13_klines.csv,0.0,0.0,,VOLATILE_CONTROL
kucoin,MEMEUSDT,2025-07-02,MEMEUSDT_2025-07-02_klines.csv,1.24,0.0,,VOLATILE_CONTROL
kucoin,MERLUSDT,2025-05-17,MERLUSDT_2025-05-17_klines.csv,0.96,0.0,,VOLATILE_CONTROL
kucoin,METISUSDT,2025-10-11,METISUSDT_2025-10-11_klines.csv,11.25,43.75,small,PUMP
kucoin,METISUSDT,2025-10-11,METISUSDT_2025-10-11_klines_L2.csv,,,,ERROR
kucoin,METISUSDT,2025-10-11,METISUSDT_2025-10-11_klines_market_ctx.csv,,,,ERROR
kucoin,METISUSDT,2025-10-11,METISUSDT_2025-10-11_klines_trades.csv,,,,ERROR
kucoin,MEUSDT,2025-09-04,MEUSDT_2025-09-04_klines.csv,0.0,0.0,,VOLATILE_CONTROL
kucoin,MEWUSDT,2025-05-18,MEWUSDT_2025-05-18_klines.csv,1.32,0.0,,VOLATILE_CONTROL
kucoin,MILADYCULTUSDT,2025-06-23,MILADYCULTUSDT_2025-06-23_klines.csv,1.07,0.0,,VOLATILE_CONTROL
kucoin,MINAUSDT,2025-10-17,MINAUSDT_2025-10-17_klines.csv,1.85,0.0,,VOLATILE_CONTROL
kucoin,MLKUSDT,2025-07-20,MLKUSDT_2025-07-20_klines.csv,0.47,0.0,,VOLATILE_CONTROL
kucoin,MNDEUSDT,2025-05-15,MNDEUSDT_2025-05-15_klines.csv,0.16,0.0,,VOLATILE_CONTROL
kucoin,MOCAUSDT,2025-06-25,MOCAUSDT_2025-06-25_klines.csv,0.18,0.0,,VOLATILE_CONTROL
kucoin,MOGUSDT,2025-05-18,MOGUSDT_2025-05-18_klines.csv,1.12,0.0,,VOLATILE_CONTROL
kucoin,MONPROUSDT,2025-06-14,MONPROUSDT_2025-06-14_klines.csv,0.0,0.0,,VOLATILE_CONTROL
kucoin,MOODENGUSDT,2025-05-09,MOODENGUSDT_2025-05-09_klines.csv,11.76,68.54,small,PUMP
kucoin,MOODENGUSDT,2025-05-09,MOODENGUSDT_2025-05-09_klines_L2.csv,,,,ERROR
kucoin,MOODENGUSDT,2025-05-09,MOODENGUSDT_2025-05-09_klines_market_ctx.csv,,,,ERROR
kucoin,MOODENGUSDT,2025-05-09,MOODENGUSDT_2025-05-09_klines_trades.csv,,,,ERROR
kucoin,MOODENGUSDT,2025-05-17,MOODENGUSDT_2025-05-17_klines.csv,1.13,0.0,,VOLATILE_CONTROL
kucoin,MORIUSDT,2025-07-15,MORIUSDT_2025-07-15_klines.csv,1.06,0.0,,VOLATILE_CONTROL
kucoin,MOVEUSDT,2025-06-20,MOVEUSDT_2025-06-20_klines.csv,2.14,0.0,,VOLATILE_CONTROL
kucoin,MOVRUSDT,2026-03-30,MOVRUSDT_2026-03-30_klines.csv,4.9,0.0,,VOLATILE_CONTROL
kucoin,MTLUSDT,2025-07-05,MTLUSDT_2025-07-05_klines.csv,1.34,0.0,,VOLATILE_CONTROL
kucoin,MTRGUSDT,2025-05-16,MTRGUSDT_2025-05-16_klines.csv,1.22,0.0,,VOLATILE_CONTROL
kucoin,MTVUSDT,2025-07-06,MTVUSDT_2025-07-06_klines.csv,4.84,0.0,,VOLATILE_CONTROL
kucoin,MUBARAKUSDT,2025-05-09,MUBARAKUSDT_2025-05-09_klines.csv,9.15,36.77,micro,PUMP
kucoin,MUBARAKUSDT,2025-05-09,MUBARAKUSDT_2025-05-09_klines_L2.csv,,,,ERROR
kucoin,MUBARAKUSDT,2025-05-09,MUBARAKUSDT_2025-05-09_klines_market_ctx.csv,,,,ERROR
kucoin,MUBARAKUSDT,2025-05-09,MUBARAKUSDT_2025-05-09_klines_trades.csv,,,,ERROR
kucoin,MUBARAKUSDT,2025-05-18,MUBARAKUSDT_2025-05-18_klines.csv,2.75,0.0,,VOLATILE_CONTROL
kucoin,MYRIAUSDT,2025-05-16,MYRIAUSDT_2025-05-16_klines.csv,3.81,0.0,,VOLATILE_CONTROL
kucoin,MYROUSDT,2025-05-09,MYROUSDT_2025-05-09_klines.csv,6.42,129.83,micro,PUMP
kucoin,MYROUSDT,2025-05-09,MYROUSDT_2025-05-09_klines_L2.csv,,,,ERROR
kucoin,MYROUSDT,2025-05-09,MYROUSDT_2025-05-09_klines_market_ctx.csv,,,,ERROR
kucoin,MYROUSDT,2025-05-09,MYROUSDT_2025-05-09_klines_trades.csv,,,,ERROR
kucoin,NAKAUSDT,2025-09-29,NAKAUSDT_2025-09-29_klines.csv,4.14,0.0,,VOLATILE_CONTROL
kucoin,NATIXUSDT,2025-05-15,NATIXUSDT_2025-05-15_klines.csv,1.88,0.0,,VOLATILE_CONTROL
kucoin,NAVIUSDT,2025-06-30,NAVIUSDT_2025-06-30_klines.csv,1.03,0.0,,VOLATILE_CONTROL
kucoin,NAVXUSDT,2025-07-09,NAVXUSDT_2025-07-09_klines.csv,1.51,0.0,,VOLATILE_CONTROL
kucoin,NCUSDT,2025-05-09,NCUSDT_2025-05-09_klines.csv,7.28,55.34,micro,PUMP
kucoin,NCUSDT,2025-05-09,NCUSDT_2025-05-09_klines_L2.csv,,,,ERROR
kucoin,NCUSDT,2025-05-09,NCUSDT_2025-05-09_klines_market_ctx.csv,,,,ERROR
kucoin,NCUSDT,2025-05-09,NCUSDT_2025-05-09_klines_trades.csv,,,,ERROR
kucoin,NCUSDT,2025-06-22,NCUSDT_2025-06-22_klines.csv,1.2,0.0,,VOLATILE_CONTROL
kucoin,NEARUSDT,2025-10-31,NEARUSDT_2025-10-31_klines.csv,1.45,0.0,,VOLATILE_CONTROL
kucoin,NEIROCTOUSDT,2025-05-09,NEIROCTOUSDT_2025-05-09_klines.csv,24.49,45.6,medium,PUMP
kucoin,NEIROCTOUSDT,2025-05-09,NEIROCTOUSDT_2025-05-09_klines_L2.csv,,,,ERROR
kucoin,NEIROCTOUSDT,2025-05-09,NEIROCTOUSDT_2025-05-09_klines_market_ctx.csv,,,,ERROR
kucoin,NEIROCTOUSDT,2025-05-09,NEIROCTOUSDT_2025-05-09_klines_trades.csv,,,,ERROR
kucoin,NEIROCTOUSDT,2025-05-18,NEIROCTOUSDT_2025-05-18_klines.csv,3.11,0.0,,VOLATILE_CONTROL
kucoin,NEONUSDT,2025-06-15,NEONUSDT_2025-06-15_klines.csv,0.0,0.0,,VOLATILE_CONTROL
kucoin,NFPUSDT,2025-06-14,NFPUSDT_2025-06-14_klines.csv,0.16,0.0,,VOLATILE_CONTROL
kucoin,NIBIUSDT,2025-12-19,NIBIUSDT_2025-12-19_klines.csv,1.1,0.0,,VOLATILE_CONTROL
kucoin,NILUSDT,2025-11-15,NILUSDT_2025-11-15_klines.csv,2.9,0.0,,VOLATILE_CONTROL
kucoin,NIMUSDT,2025-08-11,NIMUSDT_2025-08-11_klines.csv,0.1,0.0,,VOLATILE_CONTROL
kucoin,NKNUSDT,2025-07-05,NKNUSDT_2025-07-05_klines.csv,1.83,0.0,,VOLATILE_CONTROL
kucoin,NMRUSDT,2025-08-09,NMRUSDT_2025-08-09_klines.csv,1.08,0.0,,VOLATILE_CONTROL
kucoin,NOTUSDT,2026-04-09,NOTUSDT_2026-04-09_klines.csv,0.29,0.0,,VOLATILE_CONTROL
kucoin,NRNUSDT,2025-05-15,NRNUSDT_2025-05-15_klines.csv,2.66,0.0,,VOLATILE_CONTROL
kucoin,NSUSDT,2025-08-27,NSUSDT_2025-08-27_klines.csv,0.03,0.0,,VOLATILE_CONTROL
kucoin,NUMUSDT,2026-01-31,NUMUSDT_2026-01-31_klines.csv,0.13,0.0,,VOLATILE_CONTROL
kucoin,NXRAUSDT,2025-06-25,NXRAUSDT_2025-06-25_klines.csv,2.43,0.0,,VOLATILE_CONTROL
kucoin,NYMUSDT,2026-03-05,NYMUSDT_2026-03-05_klines.csv,0.51,0.0,,VOLATILE_CONTROL
kucoin,OBIUSDT,2025-07-05,OBIUSDT_2025-07-05_klines.csv,1.27,0.0,,VOLATILE_CONTROL
kucoin,OBTUSDT,2025-06-14,OBTUSDT_2025-06-14_klines.csv,0.0,0.0,,VOLATILE_CONTROL
kucoin,OGNBTC,2025-08-02,OGNBTC_2025-08-02_klines.csv,0.83,0.0,,VOLATILE_CONTROL
kucoin,OGNUSDT,2025-08-02,OGNUSDT_2025-08-02_klines.csv,0.69,0.0,,VOLATILE_CONTROL
kucoin,ONDOUSDT,2025-07-05,ONDOUSDT_2025-07-05_klines.csv,0.73,0.0,,VOLATILE_CONTROL
kucoin,ONTBTC,2025-08-07,ONTBTC_2025-08-07_klines.csv,0.6,0.0,,VOLATILE_CONTROL
kucoin,ONTUSDT,2025-08-07,ONTUSDT_2025-08-07_klines.csv,0.83,0.0,,VOLATILE_CONTROL
kucoin,OORTUSDT,2025-08-06,OORTUSDT_2025-08-06_klines.csv,3.42,0.0,,VOLATILE_CONTROL
kucoin,OPENUSDT,2025-09-30,OPENUSDT_2025-09-30_klines.csv,0.04,0.0,,VOLATILE_CONTROL
kucoin,OPUSDT,2025-07-05,OPUSDT_2025-07-05_klines.csv,1.51,0.0,,VOLATILE_CONTROL
kucoin,ORBSUSDT,2026-02-06,ORBSUSDT_2026-02-06_klines.csv,0.97,0.0,,VOLATILE_CONTROL
kucoin,ORCAUSDT,2025-06-26,ORCAUSDT_2025-06-26_klines.csv,3.8,0.0,,VOLATILE_CONTROL
kucoin,ORDERUSDT,2025-07-02,ORDERUSDT_2025-07-02_klines.csv,0.96,0.0,,VOLATILE_CONTROL
kucoin,OSMOUSDT,2025-12-26,OSMOUSDT_2025-12-26_klines.csv,2.55,0.0,,VOLATILE_CONTROL
kucoin,OTKUSDT,2025-05-15,OTKUSDT_2025-05-15_klines.csv,1.19,0.0,,VOLATILE_CONTROL
kucoin,OXTUSDT,2026-02-01,OXTUSDT_2026-02-01_klines.csv,4.33,0.0,,VOLATILE_CONTROL
kucoin,P2PUSDT,2025-07-24,P2PUSDT_2025-07-24_klines.csv,1.59,0.0,,VOLATILE_CONTROL
kucoin,PAALUSDT,2025-07-01,PAALUSDT_2025-07-01_klines.csv,0.81,0.0,,VOLATILE_CONTROL
kucoin,PARTIUSDT,2025-07-06,PARTIUSDT_2025-07-06_klines.csv,0.47,0.0,,VOLATILE_CONTROL
kucoin,PAWSUSDT,2025-07-12,PAWSUSDT_2025-07-12_klines.csv,4.07,0.0,,VOLATILE_CONTROL
kucoin,PEOPLEUSDT,2025-05-09,PEOPLEUSDT_2025-05-09_klines.csv,9.24,58.39,micro,PUMP
kucoin,PEOPLEUSDT,2025-05-09,PEOPLEUSDT_2025-05-09_klines_L2.csv,,,,ERROR
kucoin,PEOPLEUSDT,2025-05-09,PEOPLEUSDT_2025-05-09_klines_market_ctx.csv,,,,ERROR
kucoin,PEOPLEUSDT,2025-05-09,PEOPLEUSDT_2025-05-09_klines_trades.csv,,,,ERROR
kucoin,PHAUSDT,2025-10-31,PHAUSDT_2025-10-31_klines.csv,2.22,0.0,,VOLATILE_CONTROL
kucoin,PIXELUSDT,2025-06-23,PIXELUSDT_2025-06-23_klines.csv,1.33,0.0,,VOLATILE_CONTROL
kucoin,PIXUSDT,2025-05-15,PIXUSDT_2025-05-15_klines.csv,0.28,0.0,,VOLATILE_CONTROL
kucoin,PLUMEUSDT,2025-06-21,PLUMEUSDT_2025-06-21_klines.csv,2.16,0.0,,VOLATILE_CONTROL
kucoin,PLUUSDT,2025-12-22,PLUUSDT_2025-12-22_klines.csv,4.75,0.0,,VOLATILE_CONTROL
kucoin,POKTUSDT,2025-05-15,POKTUSDT_2025-05-15_klines.csv,2.26,0.0,,VOLATILE_CONTROL
kucoin,POLSUSDT,2025-05-15,POLSUSDT_2025-05-15_klines.csv,0.53,0.0,,VOLATILE_CONTROL
kucoin,POLYXUSDT,2025-12-19,POLYXUSDT_2025-12-19_klines.csv,0.0,0.0,,VOLATILE_CONTROL
kucoin,PONDUSDT,2025-08-01,PONDUSDT_2025-08-01_klines.csv,1.45,0.0,,VOLATILE_CONTROL
kucoin,PONKEUSDT,2025-05-09,PONKEUSDT_2025-05-09_klines.csv,6.7,63.04,micro,PUMP
kucoin,PONKEUSDT,2025-05-09,PONKEUSDT_2025-05-09_klines_L2.csv,,,,ERROR
kucoin,PONKEUSDT,2025-05-09,PONKEUSDT_2025-05-09_klines_market_ctx.csv,,,,ERROR
kucoin,PONKEUSDT,2025-05-09,PONKEUSDT_2025-05-09_klines_trades.csv,,,,ERROR
kucoin,PORTALUSDT,2025-05-15,PORTALUSDT_2025-05-15_klines.csv,1.29,0.0,,VOLATILE_CONTROL
kucoin,PRAIUSDT,2025-07-02,PRAIUSDT_2025-07-02_klines.csv,0.0,0.0,,VOLATILE_CONTROL
kucoin,PRCLUSDT,2025-06-22,PRCLUSDT_2025-06-22_klines.csv,4.32,0.0,,VOLATILE_CONTROL
kucoin,PROMPTUSDT,2025-06-26,PROMPTUSDT_2025-06-26_klines.csv,4.75,0.0,,VOLATILE_CONTROL
kucoin,PROMUSDT,2025-06-22,PROMUSDT_2025-06-22_klines.csv,0.0,0.0,,VOLATILE_CONTROL
kucoin,PROPSUSDT,2025-09-23,PROPSUSDT_2025-09-23_klines.csv,0.24,0.0,,VOLATILE_CONTROL
kucoin,PUFFERUSDT,2025-07-02,PUFFERUSDT_2025-07-02_klines.csv,0.93,0.0,,VOLATILE_CONTROL
kucoin,PUNDIXUSDT,2025-07-02,PUNDIXUSDT_2025-07-02_klines.csv,0.64,0.0,,VOLATILE_CONTROL
kucoin,PURRUSDT,2025-05-15,PURRUSDT_2025-05-15_klines.csv,3.93,0.0,,VOLATILE_CONTROL
kucoin,PUSHUSDT,2025-12-07,PUSHUSDT_2025-12-07_klines.csv,1.24,0.0,,VOLATILE_CONTROL
kucoin,PVTUSDT,2026-02-09,PVTUSDT_2026-02-09_klines.csv,0.82,0.0,,VOLATILE_CONTROL
kucoin,PYRUSDT,2025-07-08,PYRUSDT_2025-07-08_klines.csv,2.41,0.0,,VOLATILE_CONTROL
kucoin,PYTHUSDT,2025-07-05,PYTHUSDT_2025-07-05_klines.csv,0.33,0.0,,VOLATILE_CONTROL
kucoin,PZPUSDT,2025-06-23,PZPUSDT_2025-06-23_klines.csv,0.08,0.0,,VOLATILE_CONTROL
kucoin,QIUSDT,2025-09-02,QIUSDT_2025-09-02_klines.csv,5.08,5.38,,VOLATILE_CONTROL
kucoin,QKCUSDT,2025-07-12,QKCUSDT_2025-07-12_klines.csv,0.0,0.0,,VOLATILE_CONTROL
kucoin,QNTUSDT,2025-11-22,QNTUSDT_2025-11-22_klines.csv,2.99,0.0,,VOLATILE_CONTROL
kucoin,QORPOUSDT,2025-06-05,QORPOUSDT_2025-06-05_klines.csv,4.64,0.0,,VOLATILE_CONTROL
kucoin,QUICKUSDT,2025-12-16,QUICKUSDT_2025-12-16_klines.csv,0.0,0.0,,VOLATILE_CONTROL
kucoin,RATSUSDT,2025-09-09,RATSUSDT_2025-09-09_klines.csv,3.01,0.0,,VOLATILE_CONTROL
kucoin,RDNTUSDT,2025-07-02,RDNTUSDT_2025-07-02_klines.csv,1.07,0.0,,VOLATILE_CONTROL
kucoin,REACTUSDT,2025-05-30,REACTUSDT_2025-05-30_klines.csv,3.32,0.0,,VOLATILE_CONTROL
kucoin,READYUSDT,2025-05-15,READYUSDT_2025-05-15_klines.csv,0.0,0.0,,VOLATILE_CONTROL
kucoin,REDSTONEUSDT,2025-07-09,REDSTONEUSDT_2025-07-09_klines.csv,0.7,0.0,,VOLATILE_CONTROL
kucoin,REEFUSDT,2025-07-01,REEFUSDT_2025-07-01_klines.csv,1.5,0.0,,VOLATILE_CONTROL
kucoin,REKTUSDT,2025-05-15,REKTUSDT_2025-05-15_klines.csv,1.39,0.0,,VOLATILE_CONTROL
kucoin,RENDERUSDT,2025-11-05,RENDERUSDT_2025-11-05_klines.csv,0.75,0.0,,VOLATILE_CONTROL
kucoin,REQUSDT,2025-05-15,REQUSDT_2025-05-15_klines.csv,0.53,0.0,,VOLATILE_CONTROL
kucoin,REVUUSDT,2025-06-23,REVUUSDT_2025-06-23_klines.csv,7.78,24.44,,VOLATILE_CONTROL
kucoin,REZUSDT,2025-06-23,REZUSDT_2025-06-23_klines.csv,2.7,0.0,,VOLATILE_CONTROL
kucoin,RIOUSDT,2025-06-06,RIOUSDT_2025-06-06_klines.csv,2.7,0.0,,VOLATILE_CONTROL
kucoin,RIZUSDT,2025-05-15,RIZUSDT_2025-05-15_klines.csv,0.94,0.0,,VOLATILE_CONTROL
kucoin,RLCBTC,2025-08-10,RLCBTC_2025-08-10_klines.csv,0.9,0.0,,VOLATILE_CONTROL
kucoin,RLCUSDT,2025-07-05,RLCUSDT_2025-07-05_klines.csv,1.15,0.0,,VOLATILE_CONTROL
kucoin,ROAMUSDT,2025-05-31,ROAMUSDT_2025-05-31_klines.csv,1.06,0.0,,VOLATILE_CONTROL
kucoin,RONINUSDT,2025-06-22,RONINUSDT_2025-06-22_klines.csv,0.93,0.0,,VOLATILE_CONTROL
kucoin,ROOBEEUSDT,2025-06-03,ROOBEEUSDT_2025-06-03_klines.csv,0.13,0.0,,VOLATILE_CONTROL
kucoin,ROSEUSDT,2025-10-22,ROSEUSDT_2025-10-22_klines.csv,1.53,0.0,,VOLATILE_CONTROL
kucoin,ROUTEUSDT,2025-07-05,ROUTEUSDT_2025-07-05_klines.csv,5.48,67.65,micro,PUMP
kucoin,ROUTEUSDT,2025-07-05,ROUTEUSDT_2025-07-05_klines_L2.csv,,,,ERROR
kucoin,ROUTEUSDT,2025-07-05,ROUTEUSDT_2025-07-05_klines_market_ctx.csv,,,,ERROR
kucoin,ROUTEUSDT,2025-07-05,ROUTEUSDT_2025-07-05_klines_trades.csv,,,,ERROR
kucoin,RPLUSDT,2025-05-24,RPLUSDT_2025-05-24_klines.csv,0.41,0.0,,VOLATILE_CONTROL
kucoin,RSRBTC,2025-10-11,RSRBTC_2025-10-11_klines.csv,5.65,0.0,,VOLATILE_CONTROL
kucoin,RVNUSDT,2025-05-18,RVNUSDT_2025-05-18_klines.csv,1.15,0.0,,VOLATILE_CONTROL
kucoin,SAFEUSDT,2025-05-17,SAFEUSDT_2025-05-17_klines.csv,0.0,0.0,,VOLATILE_CONTROL
kucoin,SANDUSDT,2026-01-01,SANDUSDT_2026-01-01_klines.csv,1.28,0.0,,VOLATILE_CONTROL
kucoin,SATSUSDT,2025-09-09,SATSUSDT_2025-09-09_klines.csv,3.54,0.0,,VOLATILE_CONTROL
kucoin,SCAUSDT,2025-06-14,SCAUSDT_2025-06-14_klines.csv,0.0,0.0,,VOLATILE_CONTROL
kucoin,SCRTUSDT,2025-09-19,SCRTUSDT_2025-09-19_klines.csv,0.93,0.0,,VOLATILE_CONTROL
kucoin,SDUSDT,2025-05-16,SDUSDT_2025-05-16_klines.csv,0.76,0.0,,VOLATILE_CONTROL
kucoin,SEIUSDT,2025-06-07,SEIUSDT_2025-06-07_klines.csv,2.06,0.0,,VOLATILE_CONTROL
kucoin,SFIUSDT,2025-05-24,SFIUSDT_2025-05-24_klines.csv,4.71,0.0,,VOLATILE_CONTROL
kucoin,SFPUSDT,2025-05-18,SFPUSDT_2025-05-18_klines.csv,1.05,0.0,,VOLATILE_CONTROL
kucoin,SFUNDUSDT,2025-05-31,SFUNDUSDT_2025-05-31_klines.csv,0.25,0.0,,VOLATILE_CONTROL
kucoin,SHELLUSDT,2025-07-07,SHELLUSDT_2025-07-07_klines.csv,4.1,0.0,,VOLATILE_CONTROL
kucoin,SHMUSDT,2025-05-16,SHMUSDT_2025-05-16_klines.csv,1.18,0.0,,VOLATILE_CONTROL
kucoin,SHRUSDT,2025-06-28,SHRUSDT_2025-06-28_klines.csv,0.55,0.0,,VOLATILE_CONTROL
kucoin,SIDUSUSDT,2025-08-28,SIDUSUSDT_2025-08-28_klines.csv,1.66,0.0,,VOLATILE_CONTROL
kucoin,SIGNUSDT,2025-09-05,SIGNUSDT_2025-09-05_klines.csv,0.43,0.0,,VOLATILE_CONTROL
kucoin,SINUSDT,2025-08-30,SINUSDT_2025-08-30_klines.csv,0.22,0.0,,VOLATILE_CONTROL
kucoin,SIRENUSDT,2025-07-21,SIRENUSDT_2025-07-21_klines.csv,0.0,0.0,,VOLATILE_CONTROL
kucoin,SKEYUSDT,2025-06-18,SKEYUSDT_2025-06-18_klines.csv,2.45,0.0,,VOLATILE_CONTROL
kucoin,SKRUSDT,2026-01-21,SKRUSDT_2026-01-21_klines.csv,139.38,3.89,,VOLATILE_CONTROL
kucoin,SLCUSDT,2025-05-15,SLCUSDT_2025-05-15_klines.csv,17.71,99.2,small,PUMP
kucoin,SLPUSDT,2025-07-05,SLPUSDT_2025-07-05_klines.csv,0.55,0.0,,VOLATILE_CONTROL
kucoin,SNXBTC,2025-06-23,SNXBTC_2025-06-23_klines.csv,3.49,0.0,,VOLATILE_CONTROL
kucoin,SNXUSDT,2025-09-09,SNXUSDT_2025-09-09_klines.csv,1.16,0.0,,VOLATILE_CONTROL
kucoin,SONICUSDT,2026-02-01,SONICUSDT_2026-02-01_klines.csv,1.9,0.0,,VOLATILE_CONTROL
kucoin,SOULUSDT,2025-08-01,SOULUSDT_2025-08-01_klines.csv,3.1,0.0,,VOLATILE_CONTROL
kucoin,SPAUSDT,2025-07-06,SPAUSDT_2025-07-06_klines.csv,0.4,0.0,,VOLATILE_CONTROL
